Accident ID,Date,Time,Latitude,Longitude,Location,Weather Condition,Road Condition,Vehicles Involved,Casualties,Turning Radii,Steep Slope Angles,Cause
6aec2162,6/26/2024,3:46:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Under Construction,4,3,12,12,Speeding
080c5caf,6/26/2024,4:43:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Wet,4,2,6,9,Reckless Driving
7bb98b51,6/26/2024,4:51:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Icy,5,7,14,14,Reckless Driving
8ae1786f,6/26/2024,7:04:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Hail,Icy,5,10,6,10,Reckless Driving
d66c794f,6/26/2024,7:40:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Dry,1,8,8,13,Distracted Driving
c900a481,6/26/2024,8:24:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Frosty,1,8,8,13,Drunk Driving
541b729e,6/26/2024,11:01:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Under Construction,2,3,12,12,Weather Conditions
9597dd66,6/26/2024,11:29:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Frosty,4,1,14,14,Reckless Driving
4c4e24ba,6/26/2024,11:37:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Icy,4,8,6,9,Speeding
281edc30,6/26/2024,4:49:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Frosty,3,4,6,9,Reckless Driving
09051c43,6/26/2024,5:31:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Storm,Frosty,3,6,8,8,Distracted Driving
9c03e6ad,6/26/2024,6:58:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Hail,Frosty,5,4,6,10,Mechanical Failure
d9e97f15,6/26/2024,8:41:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Gravel,4,3,10,11,Speeding
f21a0d4c,6/26/2024,9:14:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Hail,Wet,2,2,6,9,Speeding
82644b58,6/26/2024,11:23:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Frosty,2,7,14,14,Drunk Driving
d098550c,6/27/2024,12:03:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Icy,1,4,14,14,Speeding
1d2ad15a,6/27/2024,5:58:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Fog,Wet,1,5,14,14,Reckless Driving
3341d0b3,6/27/2024,7:13:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Under Construction,2,5,7,7,Distracted Driving
48c3b608,6/27/2024,8:19:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Storm,Wet,4,10,8,8,Weather Conditions
3516f569,6/27/2024,9:50:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Under Construction,3,9,8,8,Mechanical Failure
49d92c69,6/27/2024,11:48:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Gravel,1,0,12,12,Reckless Driving
45e2d74c,6/27/2024,1:46:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Gravel,1,3,7,7,Distracted Driving
a3acc838,6/27/2024,2:33:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Fog,Under Construction,1,6,14,14,Distracted Driving
2d7830c5,6/27/2024,2:53:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Icy,5,0,12,12,Drunk Driving
f67252ff,6/27/2024,2:54:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Dry,4,4,6,9,Weather Conditions
3f6036cc,6/27/2024,3:27:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Dry,3,7,8,13,Reckless Driving
a99fcb9f,6/27/2024,4:40:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Icy,3,3,6,9,Reckless Driving
87b285d9,6/27/2024,6:13:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Frosty,2,9,6,10,Drunk Driving
f3b93d3d,6/27/2024,8:55:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Under Construction,2,6,6,10,Mechanical Failure
ef14c81f,6/27/2024,10:26:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Icy,5,8,10,12,Distracted Driving
b48f2763,6/27/2024,11:50:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Hail,Wet,4,0,6,10,Drunk Driving
3c0b54b7,6/28/2024,2:17:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Gravel,3,3,7,10,Mechanical Failure
9bab81db,6/28/2024,4:05:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Icy,3,2,14,14,Reckless Driving
b42ddbbd,6/28/2024,4:47:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Hail,Gravel,5,8,6,9,Drunk Driving
efcf8864,6/28/2024,6:55:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Under Construction,4,10,8,13,Reckless Driving
9514488a,6/28/2024,10:14:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Wet,4,0,14,14,Mechanical Failure
bb3c7d67,6/28/2024,11:00:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Under Construction,3,4,6,10,Mechanical Failure
bf276bbe,6/28/2024,11:47:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Icy,5,8,8,13,Reckless Driving
16bc3625,6/28/2024,12:31:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Under Construction,4,10,8,8,Distracted Driving
04581e9c,6/28/2024,1:25:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Icy,4,2,7,10,Drunk Driving
d12c647b,6/28/2024,4:14:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Dry,3,2,7,10,Reckless Driving
19a9813f,6/28/2024,11:05:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Icy,3,6,6,9,Speeding
706f2e69,6/29/2024,2:43:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Icy,5,2,6,10,Drunk Driving
de29d98f,6/29/2024,3:10:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Dry,5,8,6,9,Drunk Driving
ae21cd1d,6/29/2024,4:41:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Clear,Dry,4,2,8,8,Weather Conditions
e31cfa20,6/29/2024,5:39:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Wet,5,8,10,12,Drunk Driving
e6a330c2,6/29/2024,9:06:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Storm,Wet,1,6,7,10,Speeding
c5f4de29,6/29/2024,9:20:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Wet,1,9,14,14,Weather Conditions
67ac8c33,6/29/2024,9:35:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Hail,Gravel,4,10,6,9,Speeding
1b9a6883,6/29/2024,9:48:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Gravel,1,7,14,14,Distracted Driving
996b1c37,6/29/2024,11:53:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Dry,3,3,7,10,Distracted Driving
d0081c56,6/29/2024,12:48:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Storm,Gravel,5,3,8,8,Speeding
ab377806,6/29/2024,2:17:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Under Construction,1,0,14,14,Weather Conditions
8205477f,6/29/2024,5:00:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Dry,3,8,7,10,Distracted Driving
0cb3039d,6/29/2024,6:19:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Gravel,4,6,6,10,Weather Conditions
54b07d76,6/29/2024,10:34:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Under Construction,2,2,10,11,Weather Conditions
893f8675,6/29/2024,11:02:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Icy,4,8,7,7,Speeding
d80f7049,6/30/2024,12:17:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Wet,1,2,7,7,Mechanical Failure
06e5e3a3,6/30/2024,6:27:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Under Construction,1,9,7,10,Drunk Driving
66aea5ea,6/30/2024,8:08:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Dry,3,1,6,9,Weather Conditions
5.62E+56,6/30/2024,9:13:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Gravel,3,9,10,12,Reckless Driving
718b5a2a,6/30/2024,9:54:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Frosty,2,10,8,13,Speeding
e2be681f,6/30/2024,11:16:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Wet,2,10,10,11,Mechanical Failure
4681091f,6/30/2024,11:23:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Under Construction,3,6,8,13,Distracted Driving
1370d7b9,6/30/2024,2:42:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Icy,5,1,14,14,Drunk Driving
0070f049,6/30/2024,2:44:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Frosty,4,2,10,12,Reckless Driving
37780c4c,6/30/2024,3:24:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Wet,1,1,12,12,Drunk Driving
5539fe79,6/30/2024,4:28:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Under Construction,2,9,6,9,Distracted Driving
6beabffa,6/30/2024,6:32:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Under Construction,5,2,10,12,Distracted Driving
f5edb662,07-01-2024,12:26:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Dry,3,4,6,9,Mechanical Failure
7fa23361,07-01-2024,12:48:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Under Construction,5,10,7,7,Weather Conditions
5945b7f4,07-01-2024,2:52:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Dry,1,5,8,13,Mechanical Failure
7b5c1757,07-01-2024,4:31:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Fog,Dry,4,4,10,12,Mechanical Failure
190beee0,07-01-2024,4:41:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Wet,1,5,12,12,Drunk Driving
17da6751,07-01-2024,6:41:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Dry,4,6,10,11,Mechanical Failure
4f190075,07-01-2024,6:41:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Under Construction,4,2,8,13,Weather Conditions
3c18e348,07-01-2024,8:50:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Hail,Dry,2,4,6,9,Distracted Driving
79a2fe23,07-01-2024,8:58:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Storm,Icy,4,0,7,10,Speeding
d96c3060,07-01-2024,1:43:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Under Construction,1,6,8,13,Mechanical Failure
02d64daa,07-01-2024,3:09:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Under Construction,4,9,7,10,Reckless Driving
cd6fd80e,07-01-2024,3:15:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Under Construction,2,4,10,12,Drunk Driving
73e26d9b,07-01-2024,3:42:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Gravel,1,10,7,7,Speeding
eaa0f7f6,07-01-2024,3:48:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Gravel,4,8,10,12,Speeding
8d3ef358,07-01-2024,4:49:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Dry,4,4,8,8,Speeding
954f1442,07-01-2024,7:00:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Dry,4,10,6,10,Distracted Driving
552448f0,07-01-2024,7:25:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Gravel,5,9,14,14,Drunk Driving
02330c3e,07-01-2024,7:54:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Gravel,3,3,10,11,Reckless Driving
b3e159c9,07-01-2024,8:22:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Hail,Frosty,4,1,6,9,Reckless Driving
13f46b13,07-01-2024,9:07:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Under Construction,4,2,10,12,Drunk Driving
9f1a29a6,07-02-2024,2:42:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Under Construction,3,5,7,7,Weather Conditions
0801b963,07-02-2024,3:09:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Wet,4,5,10,11,Speeding
8b5b4e9a,07-02-2024,4:21:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Under Construction,1,1,14,14,Drunk Driving
1c1dbbb9,07-02-2024,7:18:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Under Construction,3,6,7,7,Drunk Driving
4a8ba2e4,07-02-2024,7:50:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Dry,1,1,7,7,Reckless Driving
5acd34e1,07-02-2024,11:38:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Frosty,3,2,7,10,Speeding
90bf5241,07-02-2024,12:31:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Gravel,4,6,12,12,Speeding
8274a070,07-02-2024,1:20:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Gravel,5,4,6,9,Mechanical Failure
4029b332,07-02-2024,4:45:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Gravel,5,7,8,13,Mechanical Failure
2bc3f77a,07-02-2024,4:56:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Icy,4,3,7,7,Weather Conditions
a30be9cc,07-02-2024,5:38:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Icy,5,0,7,7,Drunk Driving
51e45d47,07-02-2024,7:58:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Under Construction,4,3,8,13,Drunk Driving
059cc81c,07-02-2024,8:08:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Frosty,5,6,12,12,Drunk Driving
a1c52199,07-02-2024,9:34:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Frosty,1,8,10,12,Reckless Driving
63b76f60,07-02-2024,9:40:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Icy,4,5,6,10,Distracted Driving
afde2be4,07-02-2024,9:56:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Wet,3,9,10,12,Mechanical Failure
0b25ef4f,07-02-2024,10:00:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Gravel,4,3,12,12,Drunk Driving
59ff3497,07-03-2024,12:01:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Gravel,3,8,7,10,Mechanical Failure
50836cda,07-03-2024,12:43:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Gravel,3,4,6,9,Distracted Driving
a26d64c2,07-03-2024,12:59:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Gravel,4,1,6,10,Reckless Driving
abb826f0,07-03-2024,4:19:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Rain,Icy,4,1,7,10,Weather Conditions
da02992a,07-03-2024,5:15:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Gravel,2,10,10,12,Mechanical Failure
89a6ca01,07-03-2024,6:43:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Storm,Frosty,3,9,8,8,Drunk Driving
170b86e2,07-03-2024,7:31:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Under Construction,5,10,7,7,Drunk Driving
3b2d5037,07-03-2024,8:16:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Clear,Frosty,5,7,8,8,Weather Conditions
cef6b030,07-03-2024,12:16:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Under Construction,4,7,7,7,Drunk Driving
315eed55,07-03-2024,12:41:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Icy,3,6,8,8,Speeding
0ab932df,07-03-2024,5:08:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Frosty,1,4,10,11,Speeding
868b4e6f,07-03-2024,5:18:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Storm,Gravel,4,9,8,8,Reckless Driving
3f5085ab,07-03-2024,5:24:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Wet,3,7,7,7,Speeding
f2d7f66f,07-03-2024,5:27:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Wet,5,0,7,10,Speeding
d4dc36b9,07-03-2024,6:05:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Gravel,4,4,8,13,Speeding
0256b3b4,07-03-2024,7:10:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Dry,5,9,6,9,Mechanical Failure
3c0bf230,07-03-2024,8:24:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Frosty,3,5,8,13,Speeding
98560d9a,07-03-2024,9:21:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Icy,5,0,10,12,Mechanical Failure
a95ccf1f,07-03-2024,9:33:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Gravel,5,9,6,9,Reckless Driving
46732317,07-04-2024,5:07:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Frosty,4,8,6,10,Drunk Driving
e098b996,07-04-2024,7:22:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Icy,5,6,6,10,Drunk Driving
0c8edb29,07-04-2024,7:30:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Gravel,2,5,6,9,Speeding
55bbff30,07-04-2024,7:41:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Frosty,3,7,12,12,Speeding
e7b56d5b,07-04-2024,9:10:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Under Construction,4,7,10,12,Speeding
e0a4ed2b,07-04-2024,10:40:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Under Construction,2,4,6,10,Distracted Driving
de21805b,07-04-2024,10:56:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Wet,2,7,6,10,Speeding
b451b5fd,07-04-2024,1:38:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Icy,1,7,7,10,Weather Conditions
ac6e80ea,07-04-2024,2:28:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Dry,3,10,7,10,Mechanical Failure
8a6f5622,07-04-2024,6:10:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Frosty,5,2,7,7,Distracted Driving
c036852e,07-04-2024,8:15:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Dry,3,1,7,7,Weather Conditions
38d8fe16,07-04-2024,9:42:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Wet,4,10,7,10,Reckless Driving
81578f1b,07-04-2024,11:31:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Frosty,5,7,14,14,Weather Conditions
7.47E+43,07-04-2024,11:33:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Wet,5,5,8,8,Mechanical Failure
07a18373,07-05-2024,12:17:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Gravel,1,9,10,11,Weather Conditions
5c94df57,07-05-2024,12:22:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Frosty,3,4,8,8,Mechanical Failure
4452b55a,07-05-2024,2:50:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Wet,3,6,14,14,Speeding
4781b244,07-05-2024,3:53:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Frosty,5,7,8,8,Distracted Driving
7b0952a0,07-05-2024,6:15:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Frosty,2,5,8,13,Weather Conditions
ab0bf26a,07-05-2024,11:32:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Under Construction,5,10,14,14,Reckless Driving
923b88fc,07-05-2024,12:03:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Icy,1,8,7,7,Drunk Driving
9d64f18a,07-05-2024,12:09:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Icy,5,8,10,12,Mechanical Failure
aeb7e720,07-05-2024,2:38:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Clear,Gravel,5,2,8,8,Speeding
fdae181f,07-05-2024,3:02:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Icy,5,9,10,11,Reckless Driving
9c737087,07-05-2024,5:08:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Wet,1,3,10,12,Drunk Driving
55505173,07-05-2024,6:27:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Gravel,2,3,12,12,Weather Conditions
91f6a76c,07-05-2024,11:17:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Hail,Frosty,3,1,6,10,Speeding
f5d0282c,07-05-2024,11:50:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Icy,5,3,6,9,Weather Conditions
0ede1301,07-06-2024,12:21:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Under Construction,4,10,10,12,Mechanical Failure
637287ee,07-06-2024,2:03:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Hail,Gravel,3,7,6,9,Reckless Driving
5044d84c,07-06-2024,3:40:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Dry,1,8,10,11,Drunk Driving
553142ed,07-06-2024,6:53:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Icy,1,2,10,12,Weather Conditions
eb1a4299,07-06-2024,7:30:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Under Construction,5,3,10,12,Reckless Driving
7575acd2,07-06-2024,7:34:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Fog,Gravel,1,3,10,12,Reckless Driving
c6eb6983,07-06-2024,9:24:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Fog,Gravel,2,0,10,12,Weather Conditions
913f02fd,07-06-2024,11:33:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Storm,Dry,2,9,8,8,Speeding
f379855e,07-06-2024,3:25:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Under Construction,4,4,7,10,Drunk Driving
c8807b05,07-06-2024,4:15:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Under Construction,1,5,12,12,Speeding
a075d2be,07-06-2024,4:25:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Dry,1,10,8,13,Mechanical Failure
67f11ba1,07-07-2024,1:34:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Under Construction,3,5,7,10,Distracted Driving
2701ac4e,07-07-2024,2:31:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Fog,Frosty,1,5,12,12,Mechanical Failure
79cfd053,07-07-2024,3:33:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Gravel,2,8,6,10,Weather Conditions
ac99b7d3,07-07-2024,3:47:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Gravel,4,10,7,7,Distracted Driving
9fa8c271,07-07-2024,5:32:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Fog,Dry,3,8,10,12,Drunk Driving
d7e995a4,07-07-2024,5:40:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Gravel,2,4,10,11,Reckless Driving
434902d9,07-07-2024,6:23:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Under Construction,1,2,6,10,Speeding
561b9ebc,07-07-2024,7:10:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Wet,4,4,14,14,Mechanical Failure
2c629e35,07-07-2024,8:54:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Frosty,1,7,6,10,Drunk Driving
80c31cac,07-07-2024,11:50:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Frosty,2,5,6,9,Drunk Driving
eb998c13,07-07-2024,12:05:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Hail,Gravel,2,6,8,13,Mechanical Failure
85f3206e,07-07-2024,12:36:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Dry,1,6,14,14,Mechanical Failure
79743f46,07-07-2024,1:39:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Frosty,2,0,10,12,Reckless Driving
862bd35b,07-07-2024,1:51:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Fog,Under Construction,1,3,10,12,Weather Conditions
f7bd3e34,07-07-2024,2:14:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Fog,Icy,5,0,10,12,Weather Conditions
ca20e2a1,07-07-2024,6:12:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Under Construction,2,8,10,11,Speeding
b8aecb71,07-07-2024,6:20:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Icy,1,5,10,12,Drunk Driving
3d36e949,07-07-2024,7:02:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Dry,1,7,14,14,Speeding
65d98fb9,07-07-2024,7:55:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Storm,Gravel,2,6,7,10,Drunk Driving
53abe235,07-07-2024,10:00:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Frosty,4,1,10,11,Reckless Driving
